BranchAddress,JumpTarget,Taken
0x25ac,0x227c,1
0x227c,0x2b10,1
0x2b10,0x27b1,0
0x2b14,0x22a8,0
0x2b18,0x2cda,0
0x2b1c,0x288c,0
0x2b20,0x22bc,0
0x2b24,0x27ba,1
0x27ba,0x2d78,1
0x2d78,0x29d9,0
0x2d7c,0x2987,1
0x2987,0x29ee,0
0x298b,0x2f46,0
0x298f,0x2cf8,1
0x2cf8,0x21ac,0
0x2cfc,0x2cf1,0
0x2d00,0x2459,1
0x2459,0x27aa,0
0x245d,0x29ce,0
0x2461,0x285f,1
0x285f,0x201e,0
0x2863,0x206f,0
0x2867,0x2a47,0
0x286b,0x2c15,1
0x2c15,0x2ed2,1
0x2ed2,0x239a,0
0x2ed6,0x2f2d,0
0x2eda,0x211f,1
0x211f,0x2e1e,0
0x2123,0x2a75,0
0x2127,0x239b,0
0x212b,0x2610,0
0x212f,0x28f0,1
0x28f0,0x230e,1
0x230e,0x2f8f,0
0x2312,0x2543,0
0x2316,0x24d3,0
0x231a,0x2cb2,1
0x2cb2,0x2902,0
0x2cb6,0x2415,1
0x2415,0x2db3,0
0x2419,0x2a88,0
0x241d,0x25c2,1
0x25c2,0x2f64,1
0x2f64,0x2485,1
0x2485,0x2ac6,1
0x2ac6,0x24ea,0
0x2aca,0x22fe,0
0x2ace,0x2cfd,0
0x2ad2,0x215c,0
0x2ad6,0x28c8,1
0x28c8,0x20d7,0
0x28cc,0x28b6,1
0x28b6,0x2634,0
0x28ba,0x25e7,1
0x25e7,0x27eb,0
0x25eb,0x21a1,0
0x25ef,0x25de,1
0x25de,0x2462,1
0x2462,0x27b5,0
0x2466,0x268c,0
0x246a,0x22c3,1
0x22c3,0x2f9b,0
0x22c7,0x2fbc,0
0x22cb,0x2c8e,0
0x22cf,0x2fd1,0
0x22d3,0x27a8,1
0x27a8,0x293b,1
0x293b,0x2ccd,0
0x293f,0x2f9b,0
0x2943,0x297b,0
0x2947,0x2ea8,0
0x294b,0x2f6c,0
0x294f,0x2013,0
0x2953,0x279d,0
0x2957,0x22df,0
0x295b,0x27a6,0
0x295f,0x2da2,0
0x2963,0x2d3a,0
0x2967,0x23b5,0
0x296b,0x2a98,1
0x2a98,0x2615,0
0x2a9c,0x2110,0
0x2aa0,0x2d25,0
0x2aa4,0x26de,0
0x2aa8,0x2cb4,0
0x2aac,0x2cec,0
0x2ab0,0x2848,0
0x2ab4,0x2a4a,0
0x2ab8,0x2830,0
0x2abc,0x263d,0
0x2ac0,0x2cd9,0
0x2ac4,0x297e,1
0x297e,0x2d6b,0
0x2982,0x2c30,0
0x2986,0x27b7,1
0x27b7,0x29eb,0
0x27bb,0x229a,0
0x27bf,0x235b,0
0x27c3,0x2d1a,0
0x27c7,0x2d0b,0
0x27cb,0x24ce,1
0x24ce,0x2932,1
0x2932,0x2ec5,0
0x2936,0x2229,1
0x2229,0x2846,0
0x222d,0x2a70,0
0x2231,0x290b,0
0x2235,0x2ed2,0
0x2239,0x2922,0
0x223d,0x2c82,0
0x2241,0x2933,0
0x2245,0x2ca5,0
0x2249,0x2aa1,0
0x224d,0x2522,0
0x2251,0x240a,0
0x2255,0x26c7,1
0x26c7,0x2c75,0
0x26cb,0x22bc,1
0x22bc,0x2166,0
0x22c0,0x22e3,0
0x22c4,0x2b08,0
0x22c8,0x2088,1
0x2088,0x28d7,0
0x208c,0x273f,0
0x2090,0x23b9,1
0x23b9,0x290b,1
0x290b,0x2c69,0
0x290f,0x27bd,1
0x27bd,0x2fe1,1
0x2fe1,0x2dfb,1
0x2dfb,0x2ad2,1
0x2ad2,0x2594,0
0x2ad6,0x27b8,0
0x2ada,0x2dbc,1
0x2dbc,0x2926,1
0x2926,0x28fc,0
0x292a,0x2380,0
0x292e,0x2afd,1
0x2afd,0x2e30,0
0x2b01,0x2f8c,1
0x2f8c,0x2f22,1
0x2f22,0x2294,0
0x2f26,0x28e9,0
0x2f2a,0x2180,0
0x2f2e,0x2ee8,1
0x2ee8,0x2fee,0
0x2eec,0x279e,0
0x2ef0,0x218d,0
0x2ef4,0x2df8,1
0x2df8,0x23f4,1
0x23f4,0x23f4,0
0x23f8,0x2354,0
0x23fc,0x273d,1
0x273d,0x243d,1
0x243d,0x29aa,0
0x2441,0x2974,1
0x2974,0x2d8c,0
0x2978,0x2b41,0
0x297c,0x24a6,0
0x2980,0x2a48,1
0x2a48,0x27f8,0
0x2a4c,0x2490,0
0x2a50,0x2550,1
0x2550,0x2223,0
0x2554,0x2635,0
0x2558,0x2045,0
0x255c,0x2945,0
0x2560,0x2550,0
0x2564,0x2ec8,0
0x2568,0x2445,0
0x256c,0x243b,1
0x243b,0x28db,1
0x28db,0x20f9,1
0x20f9,0x2b1f,0
0x20fd,0x2fad,0
0x2101,0x2b6e,0
0x2105,0x27d2,0
0x2109,0x2cc7,1
0x2cc7,0x29bc,0
0x2ccb,0x254a,0
0x2ccf,0x2bb6,0
0x2cd3,0x2a9c,0
0x2cd7,0x2dbf,0
0x2cdb,0x2bba,0
0x2cdf,0x2004,0
0x2ce3,0x2d66,0
0x2ce7,0x2821,1
0x2821,0x2488,0
0x2825,0x2760,1
0x2760,0x2c71,0
0x2764,0x2baf,1
0x2baf,0x215c,1
0x215c,0x2fd5,0
0x2160,0x2761,0
0x2164,0x297f,0
0x2168,0x27af,1
0x27af,0x2cb8,0
0x27b3,0x2eeb,1
0x2eeb,0x2ba5,0
0x2eef,0x245f,0
0x2ef3,0x2895,0
0x2ef7,0x22c5,0
0x2efb,0x287f,0
0x2eff,0x25a7,0
0x2f03,0x2578,1
0x2578,0x2ee4,0
0x257c,0x2bf2,0
0x2580,0x219d,0
0x2584,0x2a4f,0
0x2588,0x2c24,0
0x258c,0x20b4,1
0x20b4,0x2e50,0
0x20b8,0x25d9,1
0x25d9,0x2142,0
0x25dd,0x2ca4,0
0x25e1,0x2fa9,0
0x25e5,0x255b,0
0x25e9,0x284a,1
0x284a,0x2bf5,0
0x284e,0x2095,1
0x2095,0x25f4,1
0x25f4,0x2d89,0
0x25f8,0x2533,0
0x25fc,0x226e,0
0x2600,0x2e87,0
0x2604,0x234b,0
0x2608,0x26fe,0
0x260c,0x28d5,1
0x28d5,0x273b,0
0x28d9,0x2cb5,0
0x28dd,0x2b64,0
0x28e1,0x23a6,0
0x28e5,0x2e3a,1
0x2e3a,0x2315,0
0x2e3e,0x2f32,1
0x2f32,0x23cc,0
0x2f36,0x21ce,0
0x2f3a,0x2c78,0
0x2f3e,0x2df7,0
0x2f42,0x24fd,0
0x2f46,0x276d,0
0x2f4a,0x238c,0
0x2f4e,0x27fa,0
0x2f52,0x2111,0
0x2f56,0x2eb3,1
0x2eb3,0x2bef,1
0x2bef,0x2238,1
0x2238,0x206d,0
0x223c,0x2651,0
0x2240,0x2159,1
0x2159,0x26f9,0
0x215d,0x2080,0
0x2161,0x2726,0
0x2165,0x2b2b,0
0x2169,0x2c71,0
0x216d,0x291f,1
0x291f,0x229f,0
0x2923,0x2ced,0
0x2927,0x25ab,0
0x292b,0x255c,0
0x292f,0x2a01,0
0x2933,0x23f6,0
0x2937,0x204a,0
0x293b,0x2100,0
0x293f,0x25ae,1
0x25ae,0x2698,0
0x25b2,0x23f8,0
0x25b6,0x2be6,0
0x25ba,0x2832,0
0x25be,0x2cbc,0
0x25c2,0x2a5a,0
0x25c6,0x2650,0
0x25ca,0x2a51,0
0x25ce,0x2b56,1
0x2b56,0x2363,0
0x2b5a,0x23c3,0
0x2b5e,0x29db,1
0x29db,0x2db9,1
0x2db9,0x2b96,1
0x2b96,0x269e,0
0x2b9a,0x2283,1
0x2283,0x2118,0
0x2287,0x2948,0
0x228b,0x2926,1
0x2926,0x2817,0
0x292a,0x2bba,1
0x2bba,0x2a9c,0
0x2bbe,0x2869,0
0x2bc2,0x2973,0
0x2bc6,0x2a27,1
0x2a27,0x23f2,0
0x2a2b,0x2659,0
0x2a2f,0x2f3d,0
0x2a33,0x2be1,0
0x2a37,0x2498,0
0x2a3b,0x2fc7,0
0x2a3f,0x2312,0
0x2a43,0x2647,0
0x2a47,0x2d93,0
0x2a4b,0x216b,0
0x2a4f,0x29fb,0
0x2a53,0x2330,0
0x2a57,0x2ddb,1
0x2ddb,0x240e,0
0x2ddf,0x25be,1
0x25be,0x20f6,1
0x20f6,0x23ba,0
0x20fa,0x2de6,0
0x20fe,0x2ed5,0
0x2102,0x221d,1
0x221d,0x23db,0
0x2221,0x210d,1
0x210d,0x2fe7,0
0x2111,0x247f,0
0x2115,0x2693,0
0x2119,0x2fb6,0
0x211d,0x26bf,0
0x2121,0x2416,0
0x2125,0x2bae,0
0x2129,0x2c23,0
0x212d,0x2309,0
0x2131,0x23dd,0
0x2135,0x2fe9,1
0x2fe9,0x2592,0
0x2fed,0x2fc0,0
0x2ff1,0x2227,0
0x2ff5,0x2a5b,1
0x2a5b,0x205e,0
0x2a5f,0x28cb,1
0x28cb,0x2be4,0
0x28cf,0x2129,0
0x28d3,0x2491,0
0x28d7,0x2b5e,0
0x28db,0x2cb0,0
0x28df,0x2e28,0
0x28e3,0x2070,0
0x28e7,0x2566,0
0x28eb,0x2908,0
0x28ef,0x20b7,0
0x28f3,0x28c8,0
0x28f7,0x2a8a,0
0x28fb,0x26c8,0
0x28ff,0x2e2a,1
0x2e2a,0x285a,0
0x2e2e,0x21e3,0
0x2e32,0x205c,0
0x2e36,0x271a,0
0x2e3a,0x2396,0
0x2e3e,0x27a9,0
0x2e42,0x2ec4,0
0x2e46,0x2e02,0
0x2e4a,0x2d6b,0
0x2e4e,0x2a6e,1
0x2a6e,0x2356,0
0x2a72,0x20e7,0
0x2a76,0x2726,0
0x2a7a,0x2f2c,0
0x2a7e,0x2c4a,1
0x2c4a,0x27d8,0
0x2c4e,0x2538,0
0x2c52,0x2f0c,0
0x2c56,0x25d9,1
0x25d9,0x251c,0
0x25dd,0x2d9f,0
0x25e1,0x2dde,1
0x2dde,0x2fc6,1
0x2fc6,0x208c,0
0x2fca,0x211e,0
0x2fce,0x23d4,0
0x2fd2,0x2166,0
0x2fd6,0x2e32,1
0x2e32,0x224c,0
0x2e36,0x2346,1
0x2346,0x2a05,1
0x2a05,0x20f0,0
0x2a09,0x29b8,0
0x2a0d,0x2f54,0
0x2a11,0x2163,0
0x2a15,0x27ce,0
0x2a19,0x2043,1
0x2043,0x2477,0
0x2047,0x2f81,0
0x204b,0x21ec,0
0x204f,0x2c04,1
0x2c04,0x25db,0
0x2c08,0x2030,0
0x2c0c,0x2a4b,0
0x2c10,0x2875,1
0x2875,0x2440,0
0x2879,0x2967,0
0x287d,0x2219,0
0x2881,0x2152,0
0x2885,0x2f8c,0
0x2889,0x22d7,0
0x288d,0x2be3,1
0x2be3,0x2c4f,0
0x2be7,0x2c4e,1
0x2c4e,0x29ea,0
0x2c52,0x2560,0
0x2c56,0x2db6,0
0x2c5a,0x246e,0
0x2c5e,0x2e60,0
0x2c62,0x22db,0
0x2c66,0x297b,0
0x2c6a,0x2099,1
0x2099,0x27e9,0
0x209d,0x2e11,1
0x2e11,0x21dd,1
0x21dd,0x2980,0
0x21e1,0x213b,0
0x21e5,0x2dfd,0
0x21e9,0x2d37,0
0x21ed,0x29b7,0
0x21f1,0x2e34,1
0x2e34,0x2598,0
0x2e38,0x2db8,0
0x2e3c,0x2f10,1
0x2f10,0x2780,0
0x2f14,0x2169,0
0x2f18,0x2e3c,0
0x2f1c,0x2cb8,0
0x2f20,0x2874,0
0x2f24,0x2d7f,0
0x2f28,0x2507,0
0x2f2c,0x29db,0
0x2f30,0x2154,0
0x2f34,0x24fd,0
0x2f38,0x27d6,0
0x2f3c,0x23bf,0
0x2f40,0x24b3,0
0x2f44,0x27a9,0
0x2f48,0x22f2,0
0x2f4c,0x2ce7,0
0x2f50,0x20a8,0
0x2f54,0x2080,1
0x2080,0x22f5,1
0x22f5,0x27fa,1
0x27fa,0x2b60,0
0x27fe,0x27f4,1
0x27f4,0x224a,1
0x224a,0x2679,0
0x224e,0x29cb,0
0x2252,0x2da8,0
0x2256,0x2b65,1
0x2b65,0x2947,1
0x2947,0x2206,0
0x294b,0x2267,0
0x294f,0x2f5c,0
0x2953,0x22b1,0
0x2957,0x2ccb,0
0x295b,0x28bc,0
0x295f,0x27c3,1
0x27c3,0x2158,0
0x27c7,0x28b1,1
0x28b1,0x280b,1
0x280b,0x29aa,0
0x280f,0x2e5f,0
0x2813,0x2a52,0
0x2817,0x2d4c,0
0x281b,0x23c1,0
0x281f,0x280d,1
0x280d,0x2bce,0
0x2811,0x214e,0
0x2815,0x2feb,1
0x2feb,0x2a13,0
0x2fef,0x2135,0
0x2ff3,0x2614,0
0x2ff7,0x2f14,0
0x2ffb,0x274a,0
0x2fff,0x29f6,1
0x29f6,0x286c,0
0x29fa,0x2e2d,1
0x2e2d,0x2a8d,0
0x2e31,0x279b,1
0x279b,0x29f9,0
0x279f,0x2006,0
0x27a3,0x2f0f,0
0x27a7,0x2543,0
0x27ab,0x2d23,0
0x27af,0x2a62,0
0x27b3,0x2010,1
0x2010,0x2fe8,1
0x2fe8,0x242f,0
0x2fec,0x21da,0
0x2ff0,0x20a6,0
0x2ff4,0x2abf,0
0x2ff8,0x2b12,0
0x2ffc,0x2879,1
0x2879,0x2d32,0
0x287d,0x27ba,1
0x27ba,0x2f95,0
0x27be,0x2d26,1
0x2d26,0x293a,0
0x2d2a,0x2a04,0
0x2d2e,0x22ed,1
0x22ed,0x2c3e,1
0x2c3e,0x2a82,0
0x2c42,0x22db,0
0x2c46,0x233a,0
0x2c4a,0x2dd0,1
0x2dd0,0x2457,0
0x2dd4,0x29e6,0
0x2dd8,0x23e8,1
0x23e8,0x2012,0
0x23ec,0x234c,0
0x23f0,0x20bb,0
0x23f4,0x27f5,1
0x27f5,0x2f9b,0
0x27f9,0x220c,0
0x27fd,0x2a76,0
0x2801,0x2304,0
0x2805,0x214b,0
0x2809,0x25c4,1
0x25c4,0x2517,0
0x25c8,0x2188,1
0x2188,0x24aa,0
0x218c,0x25d0,0
0x2190,0x2f44,1
0x2f44,0x2ff4,1
0x2ff4,0x2589,1
0x2589,0x2c43,1
0x2c43,0x2e80,0
0x2c47,0x2180,0
0x2c4b,0x2669,0
0x2c4f,0x2b38,1
0x2b38,0x2cd8,1
0x2cd8,0x24cf,1
0x24cf,0x2445,0
0x24d3,0x22d7,0
0x24d7,0x2198,1
0x2198,0x21c2,0
0x219c,0x2b2a,1
0x2b2a,0x22f7,0
0x2b2e,0x2e70,0
0x2b32,0x2737,0
0x2b36,0x2299,0
0x2b3a,0x2a4b,0
0x2b3e,0x2195,1
0x2195,0x26cc,1
0x26cc,0x25a0,1
0x25a0,0x2be0,0
0x25a4,0x2dec,0
0x25a8,0x2b79,0
0x25ac,0x2470,0
0x25b0,0x259f,0
0x25b4,0x20c1,0
0x25b8,0x2f6a,0
0x25bc,0x2003,0
0x25c0,0x2e4d,0
0x25c4,0x28b9,0
0x25c8,0x249c,0
0x25cc,0x274c,1
0x274c,0x2f0e,1
0x2f0e,0x2f99,0
0x2f12,0x228d,0
0x2f16,0x2e0b,1
0x2e0b,0x2429,0
0x2e0f,0x2586,1
0x2586,0x2f6e,0
0x258a,0x2c44,0
0x258e,0x2d24,1
0x2d24,0x2310,0
0x2d28,0x2c05,0
0x2d2c,0x2906,0
0x2d30,0x2cd8,0
0x2d34,0x2501,1
0x2501,0x284e,1
0x284e,0x210f,0
0x2852,0x29aa,1
0x29aa,0x2d1d,0
0x29ae,0x2819,0
0x29b2,0x2d47,1
0x2d47,0x2e0d,0
0x2d4b,0x2fc8,1
0x2fc8,0x264b,0
0x2fcc,0x278d,0
0x2fd0,0x2cbc,0
0x2fd4,0x26a5,0
0x2fd8,0x2896,1
0x2896,0x2621,0
0x289a,0x2694,0
0x289e,0x2740,0
0x28a2,0x2812,0
0x28a6,0x21f2,0
0x28aa,0x2e41,1
0x2e41,0x2dd2,1
0x2dd2,0x2280,0
0x2dd6,0x260b,1
0x260b,0x20d9,1
0x20d9,0x295e,0
0x20dd,0x2e22,0
0x20e1,0x2d3e,1
0x2d3e,0x2031,0
0x2d42,0x2efb,0
0x2d46,0x2c27,0
0x2d4a,0x21bf,1
0x21bf,0x28ce,0
0x21c3,0x2b17,0
0x21c7,0x2f3f,0
0x21cb,0x2b70,0
0x21cf,0x255d,0
0x21d3,0x271b,0
0x21d7,0x2838,0
0x21db,0x2637,0
0x21df,0x2aa1,1
0x2aa1,0x2ffe,0
0x2aa5,0x2d64,0
0x2aa9,0x2511,1
0x2511,0x2813,0
0x2515,0x2aed,0
0x2519,0x218c,0
0x251d,0x237a,0
0x2521,0x2b91,0
0x2525,0x247a,0
0x2529,0x23c6,0
0x252d,0x2bb2,0
0x2531,0x2ac6,1
0x2ac6,0x21e2,0
0x2aca,0x2d9a,0
0x2ace,0x212e,1
0x212e,0x2bd7,1
0x2bd7,0x22c6,1
0x22c6,0x2b3c,0
0x22ca,0x2b75,0
0x22ce,0x220f,0
0x22d2,0x2405,0
0x22d6,0x23b7,0
0x22da,0x2f21,0
0x22de,0x2285,0
0x22e2,0x21ae,0
0x22e6,0x225a,0
0x22ea,0x2e14,0
0x22ee,0x2498,1
0x2498,0x2d10,0
0x249c,0x2c43,0
0x24a0,0x2041,0
0x24a4,0x2dc7,0
0x24a8,0x2042,0
0x24ac,0x23a9,1
0x23a9,0x2587,0
0x23ad,0x2ea2,0
0x23b1,0x2574,0
0x23b5,0x2e5e,1
0x2e5e,0x29fa,0
0x2e62,0x2bb6,0
0x2e66,0x20fa,0
0x2e6a,0x24e7,1
0x24e7,0x2979,0
0x24eb,0x2c19,0
0x24ef,0x270a,1
0x270a,0x2501,1
0x2501,0x2d47,0
0x2505,0x2863,0
0x2509,0x2ea3,0
0x250d,0x2f7e,1
0x2f7e,0x28c3,1
0x28c3,0x2bf8,1
0x2bf8,0x2b10,1
0x2b10,0x2f68,1
0x2f68,0x24e8,0
0x2f6c,0x2e2c,0
0x2f70,0x25a7,0
0x2f74,0x24cf,1
0x24cf,0x27a7,0
0x24d3,0x24ef,1
0x24ef,0x2ca9,0
0x24f3,0x20a5,0
0x24f7,0x2949,0
0x24fb,0x2a3b,0
0x24ff,0x2724,0
0x2503,0x2c45,0
0x2507,0x267a,0
0x250b,0x2c4d,0
0x250f,0x2792,0
0x2513,0x2c62,1
0x2c62,0x23ab,1
0x23ab,0x26db,0
0x23af,0x27c5,1
0x27c5,0x24a6,0
0x27c9,0x2d5b,1
0x2d5b,0x270a,0
0x2d5f,0x2cf8,0
0x2d63,0x2b3d,0
0x2d67,0x2f2c,1
0x2f2c,0x2963,0
0x2f30,0x212e,0
0x2f34,0x2600,1
0x2600,0x22e0,0
0x2604,0x24d2,0
0x2608,0x22bf,1
0x22bf,0x2a83,0
0x22c3,0x26da,0
0x22c7,0x2edd,1
0x2edd,0x22ca,1
0x22ca,0x295e,0
0x22ce,0x2573,0
0x22d2,0x2c33,1
0x2c33,0x2e2b,0
0x2c37,0x2783,0
0x2c3b,0x278e,0
0x2c3f,0x23f9,0
0x2c43,0x27a7,0
0x2c47,0x2e42,0
0x2c4b,0x268b,0
0x2c4f,0x2d10,0
0x2c53,0x2267,0
0x2c57,0x2296,0
0x2c5b,0x2f1f,0
0x2c5f,0x21f3,1
0x21f3,0x27a4,0
0x21f7,0x2d3d,0
0x21fb,0x2303,0
0x21ff,0x260f,0
0x2203,0x2f97,0
0x2207,0x2061,1
0x2061,0x2f71,0
0x2065,0x2a9c,0
0x2069,0x2dbd,0
0x206d,0x2630,0
0x2071,0x2707,1
0x2707,0x2736,0
0x270b,0x2fcf,0
0x270f,0x21b0,0
0x2713,0x2a3f,0
0x2717,0x2027,1
0x2027,0x2785,0
0x202b,0x2c96,0
0x202f,0x2afe,0
0x2033,0x2863,0
0x2037,0x2901,1
0x2901,0x2850,0
0x2905,0x257d,1
0x257d,0x2a90,1
0x2a90,0x28d6,0
0x2a94,0x2708,0
0x2a98,0x2a64,0
0x2a9c,0x2fec,0
0x2aa0,0x2d37,0
0x2aa4,0x2f91,0
0x2aa8,0x2b35,0
0x2aac,0x2b69,0
0x2ab0,0x229a,1
0x229a,0x25cf,0
0x229e,0x2b6a,0
0x22a2,0x2d0a,0
0x22a6,0x2b77,1
0x2b77,0x225b,0
0x2b7b,0x2575,0
0x2b7f,0x2d82,0
0x2b83,0x269d,0
0x2b87,0x2de6,0
0x2b8b,0x2a2e,0
0x2b8f,0x2732,1
0x2732,0x2a03,0
0x2736,0x2ba5,1
0x2ba5,0x2ccb,0
0x2ba9,0x21ed,0
0x2bad,0x2c25,1
0x2c25,0x2df0,0
0x2c29,0x212b,0
0x2c2d,0x2e0f,0
0x2c31,0x2f99,0
0x2c35,0x2201,0
0x2c39,0x2e78,0
0x2c3d,0x2f8a,0
0x2c41,0x2650,0
0x2c45,0x2c5a,1
0x2c5a,0x29b4,0
0x2c5e,0x2a3b,0
0x2c62,0x2888,0
0x2c66,0x22d2,1
0x22d2,0x22f4,0
0x22d6,0x2e47,1
0x2e47,0x2ef5,0
0x2e4b,0x21bd,1
0x21bd,0x25ea,0
0x21c1,0x280f,1
0x280f,0x2f1e,0
0x2813,0x21f3,0
0x2817,0x2592,0
0x281b,0x2697,0
0x281f,0x2eb2,0
0x2823,0x23c5,0
0x2827,0x2a79,0
0x282b,0x2637,0
0x282f,0x2883,1
0x2883,0x248a,0
0x2887,0x2d13,0
0x288b,0x2b25,0
0x288f,0x2726,0
0x2893,0x2c5c,1
0x2c5c,0x2d9b,0
0x2c60,0x2110,1
0x2110,0x26a2,0
0x2114,0x2b42,0
0x2118,0x28e6,0
0x211c,0x2709,0
0x2120,0x2945,1
0x2945,0x2a3c,0
0x2949,0x23f0,1
0x23f0,0x26d4,1
0x26d4,0x24a5,1
0x24a5,0x2d47,0
0x24a9,0x2b13,0
0x24ad,0x2d7f,1
0x2d7f,0x23d2,0
0x2d83,0x2513,1
0x2513,0x2c87,0
0x2517,0x2e3b,0
0x251b,0x2be8,0
0x251f,0x2ab6,0
0x2523,0x23aa,0
0x2527,0x2b8b,1
0x2b8b,0x293b,0
0x2b8f,0x258b,1
0x258b,0x2398,1
0x2398,0x2b94,0
0x239c,0x2ee8,0
0x23a0,0x2997,0
0x23a4,0x278e,0
0x23a8,0x2b0a,0
0x23ac,0x266a,0
0x23b0,0x219b,0
0x23b4,0x2290,1
0x2290,0x25d4,0
0x2294,0x2b54,0
0x2298,0x28fd,0
0x229c,0x2fc4,0
0x22a0,0x2a1d,0
0x22a4,0x2923,0
0x22a8,0x29c6,0
0x22ac,0x2db4,0
0x22b0,0x275c,1
0x275c,0x2247,0
0x2760,0x2f28,0
0x2764,0x209b,0
0x2768,0x2c6d,1
0x2c6d,0x281c,0
0x2c71,0x207a,0
0x2c75,0x2a73,0
0x2c79,0x205b,0
0x2c7d,0x26f5,0
0x2c81,0x2881,0
0x2c85,0x2d4a,0
0x2c89,0x230d,1
0x230d,0x2153,0
0x2311,0x28f2,0
0x2315,0x28b5,0
0x2319,0x26d8,0
0x231d,0x2810,0
0x2321,0x2ac3,0
0x2325,0x2b4a,1
0x2b4a,0x2982,1
0x2982,0x2d66,0
0x2986,0x2d8d,0
0x298a,0x2478,0
0x298e,0x2b11,1
0x2b11,0x2855,0
0x2b15,0x2a1c,1
0x2a1c,0x265a,0
0x2a20,0x25dc,1
0x25dc,0x239a,0
0x25e0,0x2fc3,0
0x25e4,0x2739,0
0x25e8,0x2c73,0
0x25ec,0x272a,0
0x25f0,0x2acd,1
0x2acd,0x250f,0
0x2ad1,0x2c1d,1
0x2c1d,0x2524,0
0x2c21,0x2abc,0
0x2c25,0x2e0a,0
0x2c29,0x2012,0
0x2c2d,0x2e97,0
0x2c31,0x2317,0
0x2c35,0x2b1e,1
0x2b1e,0x2bdf,0
0x2b22,0x2751,0
0x2b26,0x2338,0
0x2b2a,0x255e,0
0x2b2e,0x2f86,0
0x2b32,0x24c7,0
0x2b36,0x2215,1
0x2215,0x2ba8,0
0x2219,0x2127,0
0x221d,0x22d0,1
0x22d0,0x2716,1
0x2716,0x23e9,0
0x271a,0x2c00,1
0x2c00,0x2e0d,1
0x2e0d,0x243d,0
0x2e11,0x2ed4,0
0x2e15,0x2f64,1
0x2f64,0x2cdc,0
0x2f68,0x27ed,0
0x2f6c,0x26b7,0
0x2f70,0x262b,1
0x262b,0x2c46,0
0x262f,0x2111,0
0x2633,0x2f5a,0
0x2637,0x2e9b,1
0x2e9b,0x2a31,0
0x2e9f,0x25d5,1
0x25d5,0x29d4,0
0x25d9,0x2bb8,0
0x25dd,0x230a,0
0x25e1,0x2307,0
0x25e5,0x2626,1
0x2626,0x2c17,0
0x262a,0x2252,1
0x2252,0x2e15,0
0x2256,0x28e2,0
0x225a,0x2a73,0
0x225e,0x25d3,0
0x2262,0x2bb8,1
0x2bb8,0x2341,0
0x2bbc,0x2afc,0
0x2bc0,0x2768,0
0x2bc4,0x2278,0
0x2bc8,0x2fdd,0
0x2bcc,0x2634,1
0x2634,0x2846,0
0x2638,0x2ddc,0
0x263c,0x27ab,1
0x27ab,0x2409,1
0x2409,0x29e5,0
0x240d,0x246d,0
0x2411,0x274e,0
0x2415,0x21aa,0
0x2419,0x20f4,0
0x241d,0x2695,0
0x2421,0x21e4,1
0x21e4,0x247d,0
0x21e8,0x2641,1
0x2641,0x27c4,0
0x2645,0x28ca,0
0x2649,0x2b0e,0
0x264d,0x270c,0
0x2651,0x2ab4,0
0x2655,0x20c2,0
0x2659,0x24b1,0
0x265d,0x2048,0
0x2661,0x2475,0
0x2665,0x2eaf,0
0x2669,0x2880,1
0x2880,0x25e4,0
0x2884,0x2df3,0
0x2888,0x2b9c,0
0x288c,0x20b2,0
0x2890,0x2158,0
0x2894,0x2750,0
0x2898,0x211b,0
0x289c,0x2e13,0
0x28a0,0x230a,1
0x230a,0x2692,1
0x2692,0x20a9,0
0x2696,0x2059,0
0x269a,0x2e23,1
0x2e23,0x2509,0
0x2e27,0x2de5,0
0x2e2b,0x216a,1
0x216a,0x2bc5,1
0x2bc5,0x2eab,1
0x2eab,0x2e87,0
0x2eaf,0x2236,0
0x2eb3,0x2b1f,1
0x2b1f,0x2d00,0
0x2b23,0x2a13,0
0x2b27,0x295d,0
0x2b2b,0x283d,0
0x2b2f,0x215e,0
0x2b33,0x206f,0
0x2b37,0x2ab6,0
0x2b3b,0x2498,0
0x2b3f,0x2ee4,0
0x2b43,0x2c72,0
0x2b47,0x271a,0
0x2b4b,0x24ca,0
0x2b4f,0x2f72,0
0x2b53,0x21c7,0
0x2b57,0x2579,0
0x2b5b,0x2460,0
0x2b5f,0x22b8,0
0x2b63,0x2352,1
0x2352,0x243e,0
0x2356,0x2773,0
0x235a,0x2a56,0
0x235e,0x23de,0
0x2362,0x2d47,0
0x2366,0x2351,0
0x236a,0x210c,0
0x236e,0x2702,1
0x2702,0x2d12,1
0x2d12,0x2812,1
0x2812,0x24dc,0
0x2816,0x2a0a,0
0x281a,0x2d88,0
0x281e,0x2fd7,0
0x2822,0x27eb,0
0x2826,0x27be,0
0x282a,0x2229,1
0x2229,0x2dcb,0
0x222d,0x2df1,0
0x2231,0x233a,0
0x2235,0x2428,0
0x2239,0x28a9,1
0x28a9,0x2160,1
0x2160,0x22a5,0
0x2164,0x293e,0
0x2168,0x2987,0
0x216c,0x27b5,0
0x2170,0x2804,1
0x2804,0x203d,0
0x2808,0x26c8,1
0x26c8,0x28b1,1
0x28b1,0x29fb,1
0x29fb,0x29ff,1
0x29ff,0x2ded,0
0x2a03,0x233e,1
0x233e,0x2193,0
0x2342,0x2997,1
0x2997,0x20ad,0
0x299b,0x2c7f,1
0x2c7f,0x2649,0
0x2c83,0x2f4e,0
0x2c87,0x2d7b,1
