PC,"Inst Name",Jump?,Jump Addr
0xDFE,"CALL $313C",1,0x313C
0xDFF,"INC A",0,0x0
0x3141,"DI",0,0x0
0x3142,"LD ($CEC7),A",1,0xCEC7
0x3143,"RST ",0,0x0
0x3145,"EI",0,0x0
0x3146,"HALT",0,0x0
0x3147,"NOP",0,0x0
0x3148,"LD A,($CEC7)",1,0xCEC7
0x3149,"RST ",0,0x0
0x314B,"OR A",0,0x0
0x314C,"JR Z,$3146  [-8]",1,0x3146
0x314D,"LD HL,(SP-81)",0,0x0
0x314E,"XOR A",0,0x0
0x314F,"LD ($CEC7),A",1,0xCEC7
0x3150,"RST ",0,0x0
0x3152,"RET",0,0x0
0xE01,"CALL $19B5",1,0x19B5
0xE02,"OR L",0,0x0
0x4DB6,"LD HL,$C6D5",1,0xC6D5
0x4DB7,"PUSH DE",0,0x0
0x4DB9,"INC (HL)",0,0x0
0x4DBA,"LD A,(HL)",0,0x0
0x4DBB,"SUB $05",0,0x0
0x4DBC,"DEC B",0,0x0
0x4DBD,"JR NZ,$4DD3  [+20]",1,0x4DD3
0x4DBE,"INC D",0,0x0
0xE04,"JR $0DF6  [-16]",1,0xDF6
0xE05,"LD A,($FF00+$C9)  [HIRAM]",0,0x0
0x1B70,"LD A,(HL+)",0,0x0
0x1B71,"LD (DE),A",0,0x0
0x1B72,"INC DE",0,0x0
0x1B73,"BIT 7 A",0,0x0
0x1B74,"LD A,A",0,0x0
0x1B75,"JR Z,$1B7A  [+3]",1,0x1B7A
0x1B76,"INC BC",0,0x0
0x54DE,"AND $7F",0,0x0
0x54DF,"LD A,A",0,0x0
0x54E0,"LD B,A",0,0x0
0x54E1,"LD A,(DE)",0,0x0
0x54E2,"INC DE",0,0x0
0x54E3,"LD C,A",0,0x0
0x54E4,"RLA",0,0x0
0x54E5,"AND $80",0,0x0
0x54E6,"ADD A,B",0,0x0
0x54E7,"OR B",0,0x0
0x54E8,"LD ($C6F9),A",1,0xC6F9
0x54E9,"LD SP,HL",0,0x0
0x54EB,"LD A,C",0,0x0
0x54EC,"BIT 7 A",0,0x0
0x54ED,"LD A,A",0,0x0
0x54EE,"JR NZ,$5500  [+16]",1,0x5500
0x54EF,"STOP",0,0x0
0x54F0,"AND $0F",0,0x0
0x54F1,"RRCA",0,0x0
0x54F2,"SWAP A",0,0x0
0x54F3,"SCF",0,0x0
0x54F4,"LD B,A",0,0x0
0x54F5,"LD A,($C6F5)",1,0xC6F5
0x54F6,"PUSH AF",0,0x0
0x54F8,"AND $0F",0,0x0
0x54F9,"RRCA",0,0x0
0x54FA,"OR B",0,0x0
0x54FB,"LD ($C6F5),A",1,0xC6F5
0x54FC,"PUSH AF",0,0x0
0x54FE,"JR $5505  [+5]",1,0x5505
0x54FF,"DEC B",0,0x0
0x5505,"XOR A",0,0x0
0x5506,"LD ($FF20),A",1,0xFF20
0x5507,"JR NZ,$5508  [-1]",1,0x5508
0x5509,"LD A,($C6F5)",1,0xC6F5
0x550A,"PUSH AF",0,0x0
0x550C,"LD ($FF21),A",1,0xFF21
0x550D,"LD HL,$FAFF",1,0xFAFF
0x550F,"LD A,($C6F9)",1,0xC6F9
0x5510,"LD SP,HL",0,0x0
0x5512,"LD ($FF22),A",1,0xFF22
0x5513,"LD (HL+),A",0,0x0
0x5515,"LD A,$80",0,0x0
0x5516,"ADD A,B",0,0x0
0x5517,"LD ($FF23),A",1,0xFF23
0x5518,"INC HL",0,0x0
0x551A,"RET",0,0x0
0x54C0,"BIT 5 A",0,0x0
0x54C1,"LD L,A",0,0x0
0x54C2,"JR NZ,$54C5  [+1]",1,0x54C5
0x54C3,"LD BC,$E6C9",1,0xE6C9
0x54C4,"RET",0,0x0
0x54C5,"AND $0F",0,0x0
0x4DBF,"LD HL,$C6D2",1,0xC6D2
0x4DC0,"JP NC,$36C6",1,0x36C6
0x4DC2,"LD (HL),$00",0,0x0
0x4DC3,"NOP",0,0x0
0x4DC4,"JR $4DD3  [+13]",1,0x4DD3
0x4DC5,"DEC C",0,0x0
0xC12,"LD HL,$C6B2",1,0xC6B2
0xC13,"OR D",0,0x0
0xC15,"LD A,(HL)",0,0x0
0xC16,"OR A",0,0x0
0xC17,"JR NZ,$0C1C  [+3]",1,0xC1C
0xC18,"INC BC",0,0x0
0xC1C,"LD HL,$C6B2",1,0xC6B2
0xC1D,"OR D",0,0x0
0xC1F,"LD A,(HL)",0,0x0
0xC20,"DEC A",0,0x0
0xC21,"JR NZ,$0C28  [+5]",1,0xC28
0xC22,"DEC B",0,0x0
0xC28,"LD BC,$0001",1,0x1
0xC29,"LD BC,$2100",1,0x2100
0xC2B,"LD HL,$C6AE",1,0xC6AE
0xC2C,"XOR (HL)",0,0x0
0xC2E,"LD (HL),C",0,0x0
0xC2F,"LD HL,$C6B2",1,0xC6B2
0xC30,"OR D",0,0x0
0xC32,"LD (HL),$00",0,0x0
0xC33,"NOP",0,0x0
0xC34,"PUSH HL",0,0x0
0xC35,"LD HL,$C719",1,0xC719
0xC36,"ADD HL,DE",0,0x0
0xC38,"LD A,(HL)",0,0x0
0xC39,"LD HL,$C71A",1,0xC71A
0xC3A,"LD A,(DE)",0,0x0
0xC3C,"LD (HL),A",0,0x0
0xC3D,"POP HL",0,0x0
0xC3E,"CALL $3499",1,0x3499
0xC3F,"SBC A,C",0,0x0
0x3499,"CALL $3465",1,0x3465
0x349A,"LD H,L",0,0x0
0x3465,"PUSH BC",0,0x0
0x3466,"LD A,$20",0,0x0
0x3467,"JR NZ,$3449  [-32]",1,0x3449
0x3468,"LD ($FF00+$00),A  [P1]",0,0x0
0x3469,"NOP",0,0x0
0x346A,"LD A,($FF00+$00)  [P1]",0,0x0
0x346B,"NOP",0,0x0
0x346C,"LD A,($FF00+$00)  [P1]",0,0x0
0x346D,"NOP",0,0x0
0x346E,"CPL",0,0x0
0x346F,"AND $0F",0,0x0
0x3470,"RRCA",0,0x0
0x3471,"SWAP A",0,0x0
0x3472,"SCF",0,0x0
0x3473,"LD B,A",0,0x0
0x3474,"LD A,$10",0,0x0
0x3475,"STOP",0,0x0
0x3476,"LD ($FF00+$00),A  [P1]",0,0x0
0x3477,"NOP",0,0x0
0x3478,"LD A,($FF00+$00)  [P1]",0,0x0
0x3479,"NOP",0,0x0
0x347A,"LD A,($FF00+$00)  [P1]",0,0x0
0x347B,"NOP",0,0x0
0x347C,"LD A,($FF00+$00)  [P1]",0,0x0
0x347D,"NOP",0,0x0
0x347E,"LD A,($FF00+$00)  [P1]",0,0x0
0x347F,"NOP",0,0x0
0x3480,"LD A,($FF00+$00)  [P1]",0,0x0
0x3481,"NOP",0,0x0
0x3482,"LD A,($FF00+$00)  [P1]",0,0x0
0x3483,"NOP",0,0x0
0x3484,"CPL",0,0x0
0x3485,"AND $0F",0,0x0
0x3486,"RRCA",0,0x0
0x3487,"OR B",0,0x0
0x3488,"SWAP A",0,0x0
0x3489,"SCF",0,0x0
0x348A,"LD B,A",0,0x0
0x348B,"LD A,$30",0,0x0
0x348C,"JR NC,$346E  [-32]",1,0x346E
0x348D,"LD ($FF00+$00),A  [P1]",0,0x0
0x348E,"NOP",0,0x0
0x348F,"LD A,B",0,0x0
0x3490,"POP BC",0,0x0
0x3491,"RET",0,0x0
0x3492,"CALL $3465",1,0x3465
0x349C,"LD E,A",0,0x0
0x349D,"RET",0,0x0
0x349E,"PUSH BC",0,0x0
0xC41,"LD HL,$C719",1,0xC719
0xC42,"ADD HL,DE",0,0x0
0xC44,"LD (HL),E",0,0x0
0xC45,"LD C,(HL)",0,0x0
0xC46,"LD B,$00",0,0x0
0xC47,"NOP",0,0x0
0xC48,"LD A,C",0,0x0
0xC49,"AND $0F",0,0x0
0xC4A,"RRCA",0,0x0
0xC4B,"LD C,A",0,0x0
0xC4C,"LD B,$00",0,0x0
0xC4D,"NOP",0,0x0
0xC4E,"LD HL,$C71A",1,0xC71A
0xC4F,"LD A,(DE)",0,0x0
0xC51,"LD E,(HL)",0,0x0
0xC52,"LD D,$00",0,0x0
0xC53,"NOP",0,0x0
0xC54,"LD A,E",0,0x0
0xC55,"AND $0F",0,0x0
0xC56,"RRCA",0,0x0
0xC57,"LD E,A",0,0x0
0xC58,"LD D,$00",0,0x0
0xC59,"NOP",0,0x0
0xC5A,"LD A,E",0,0x0
0xC5B,"SUB C",0,0x0
0xC5C,"JR NZ,$0C62  [+4]",1,0xC62
0xC5D,"INC B",0,0x0
0xC5E,"LD A,D",0,0x0
0xC5F,"SUB B",0,0x0
0xC60,"JR Z,$0C6C  [+10]",1,0xC6C
0xC61,"LD A,(BC)",0,0x0
0xC6C,"LD A,$01",0,0x0
0xC6D,"LD BC,$33F5",1,0x33F5
0xC6E,"PUSH AF",0,0x0
0xC6F,"INC SP",0,0x0
0xC70,"CALL $078D",1,0x78D
0xC71,"ADC A,L",0,0x0
0xC73,"INC SP",0,0x0
0xC74,"CALL $07DC",1,0x7DC
0xC75,"CALL C,$CD07",1,0xCD07
0xC77,"CALL $6383",1,0x6383
0xC78,"ADD A,E",0,0x0
0x64E9,"INC HL",0,0x0
0x64EA,"LD A,(HL)",0,0x0
0x64EB,"SUB B",0,0x0
0x64EC,"JR Z,$64F2  [+4]",1,0x64F2
0x64ED,"INC B",0,0x0
0x6547,"DEC HL",0,0x0
0x6548,"LD A,(HL+)",0,0x0
0x6549,"INC HL",0,0x0
0x654A,"SUB (HL)",0,0x0
0x654B,"JR Z,$6551  [+4]",1,0x6551
0x654C,"INC B",0,0x0
0x6594,"LD HL,$C6AB",1,0xC6AB
0x6595,"XOR E",0,0x0
0x6597,"LD A,(HL)",0,0x0
0x6598,"RRCA",0,0x0
0x6599,"JR C,$65AF  [+20]",1,0x65AF
0x659A,"INC D",0,0x0
0x659B,"LD HL,$CA95",1,0xCA95
0x659C,"SUB L",0,0x0
0x659E,"LD A,(HL)",0,0x0
0x659F,"OR A",0,0x0
0x65A0,"JR Z,$65A5  [+3]",1,0x65A5
0x65A1,"INC BC",0,0x0
0x65A5,"LD HL,$CA88",1,0xCA88
0x65A6,"ADC A,B",0,0x0
0x65A8,"LD A,(HL)",0,0x0
0x65A9,"OR A",0,0x0
0x65AA,"JR Z,$65AF  [+3]",1,0x65AF
0x65AB,"INC BC",0,0x0
0xC7A,"CALL $0200",1,0x200
0xC7B,"NOP",0,0x0
0xC7D,"CALL $5C5B",1,0x5C5B
0xC7E,"LD E,E",0,0x0
0x5C5B,"ADD SP,-24",0,0x0
0x5C5C,"ADD SP,-81",0,0x0
0x5C5D,"XOR A",0,0x0
0x5C5E,"LD HL,(SP+23)",0,0x0
0x5C5F,"RLA",0,0x0
0x5C60,"LD (HL),A",0,0x0
0x5C61,"LD HL,(SP+23)",0,0x0
0x5C62,"RLA",0,0x0
0x5C63,"LD C,(HL)",0,0x0
0x5C64,"LD B,$00",0,0x0
0x5C65,"NOP",0,0x0
0x5C66,"LD L,C",0,0x0
0x5C67,"LD H,B",0,0x0
0x5C68,"ADD HL,HL",0,0x0
0x5C69,"ADD HL,HL",0,0x0
0x5C6A,"ADD HL,BC",0,0x0
0x5C6B,"ADD HL,HL",0,0x0
0x5C6C,"ADD HL,BC",0,0x0
0x5C6D,"ADD HL,HL",0,0x0
0x5C6E,"LD C,L",0,0x0
0x5C6F,"LD B,H",0,0x0
0x5C70,"LD HL,$C83C",1,0xC83C
0x5C71,"INC A",0,0x0
0x5C73,"ADD HL,BC",0,0x0
0x5C74,"LD A,L",0,0x0
0x5C75,"LD D,H",0,0x0
0x5C76,"LD HL,(SP+4)",0,0x0
0x5C77,"INC B",0,0x0
0x5C78,"LD (HL+),A",0,0x0
0x5C79,"LD (HL),D",0,0x0
0x5C7A,"DEC HL",0,0x0
0x5C7B,"LD E,(HL)",0,0x0
0x5C7C,"INC HL",0,0x0
0x5C7D,"LD D,(HL)",0,0x0
0x5C7E,"LD HL,$0013",1,0x13
0x5C7F,"INC DE",0,0x0
0x5C81,"ADD HL,DE",0,0x0
0x5C82,"LD A,L",0,0x0
0x5C83,"LD D,H",0,0x0
0x5C84,"LD HL,(SP+6)",0,0x0
0x5C85,"LD B,$22",0,0x0
0x5C86,"LD (HL+),A",0,0x0
0x5C87,"LD (HL),D",0,0x0
0x5C88,"DEC HL",0,0x0
0x5C89,"LD E,(HL)",0,0x0
0x5C8A,"INC HL",0,0x0
0x5C8B,"LD D,(HL)",0,0x0
0x5C8C,"LD A,(DE)",0,0x0
0x5C8D,"LD HL,(SP+20)",0,0x0
0x5C8E,"INC D",0,0x0
0x5C8F,"LD (HL),A",0,0x0
0x5C90,"LD HL,(SP+4)",0,0x0
0x5C91,"INC B",0,0x0
0x5C92,"LD E,(HL)",0,0x0
0x5C93,"INC HL",0,0x0
0x5C94,"LD D,(HL)",0,0x0
0x5C95,"LD HL,$0011",1,0x11
0x5C96,"LD DE,$1900",1,0x1900
0x5C98,"ADD HL,DE",0,0x0
0x5C99,"LD A,L",0,0x0
0x5C9A,"LD D,H",0,0x0
0x5C9B,"LD HL,(SP+21)",0,0x0
0x5C9C,"DEC D",0,0x0
0x5C9D,"LD (HL+),A",0,0x0
0x5C9E,"LD (HL),D",0,0x0
0x5C9F,"DEC HL",0,0x0
0x5CA0,"DEC HL",0,0x0
0x5CA1,"LD A,(HL)",0,0x0
0x5CA2,"OR A",0,0x0
0x5CA3,"JP Z,$6353",1,0x6353
0x5CA4,"LD D,E",0,0x0
0x6353,"LD HL,(SP+21)",0,0x0
0x6354,"DEC D",0,0x0
0x6355,"LD E,(HL)",0,0x0
0x6356,"INC HL",0,0x0
0x6357,"LD D,(HL)",0,0x0
0x6358,"LD A,(DE)",0,0x0
0x6359,"LD B,A",0,0x0
0x635A,"PUSH BC",0,0x0
0x635B,"XOR A",0,0x0
0x635C,"PUSH AF",0,0x0
0x635D,"INC SP",0,0x0
0x635E,"XOR A",0,0x0
0x635F,"PUSH AF",0,0x0
0x6360,"INC SP",0,0x0
0x6361,"PUSH BC",0,0x0
0x6362,"INC SP",0,0x0
0x6363,"CALL $33B6",1,0x33B6
0x6364,"OR (HL)",0,0x0
0x6366,"ADD SP,+3",0,0x0
0x6367,"INC BC",0,0x0
0x6368,"POP BC",0,0x0
0x6369,"INC B",0,0x0
0x636A,"XOR A",0,0x0
0x636B,"PUSH AF",0,0x0
0x636C,"INC SP",0,0x0
0x636D,"XOR A",0,0x0
0x636E,"PUSH AF",0,0x0
0x636F,"INC SP",0,0x0
0x6370,"PUSH BC",0,0x0
0x6371,"INC SP",0,0x0
0x6372,"CALL $33B6",1,0x33B6
0x6373,"OR (HL)",0,0x0
0x6375,"ADD SP,+3",0,0x0
0x6376,"INC BC",0,0x0
0x6377,"LD HL,(SP+23)",0,0x0
0x6378,"RLA",0,0x0
0x6379,"INC (HL)",0,0x0
0x637A,"LD A,(HL)",0,0x0
0x637B,"SUB $05",0,0x0
0x637C,"DEC B",0,0x0
0x637D,"JP NZ,$5C61",1,0x5C61
0x637E,"LD H,C",0,0x0
0x6380,"ADD SP,+24",0,0x0
0x6381,"JR $634C  [-55]",1,0x634C
0x6382,"RET",0,0x0
0xC80,"CALL $75DD",1,0x75DD
0xC81,"[UNUSED]",0,0x0
0x75DD,"ADD SP,-8",0,0x0
0x75DE,"LD HL,(SP-27)",0,0x0
0x75DF,"PUSH HL",0,0x0
0x75E0,"LD HL,$C719",1,0xC719
0x75E1,"ADD HL,DE",0,0x0
0x75E3,"LD A,(HL)",0,0x0
0x75E4,"LD HL,(SP+2)",0,0x0
0x75E5,"LD (BC),A",0,0x0
0x75E6,"LD (HL),A",0,0x0
0x75E7,"POP HL",0,0x0
0x75E8,"PUSH HL",0,0x0
0x75E9,"LD HL,$C71A",1,0xC71A
0x75EA,"LD A,(DE)",0,0x0
0x75EC,"LD A,(HL)",0,0x0
0x75ED,"LD HL,(SP+3)",0,0x0
0x75EE,"INC BC",0,0x0
0x75EF,"LD (HL),A",0,0x0
0x75F0,"POP HL",0,0x0
0x75F1,"LD HL,$CC0A",1,0xCC0A
0x75F2,"LD A,(BC)",0,0x0
0x75F4,"LD A,(HL)",0,0x0
0x75F5,"LD HL,(SP+2)",0,0x0
0x75F6,"LD (BC),A",0,0x0
0x75F7,"LD (HL),A",0,0x0
0x75F8,"RLA",0,0x0
0x75F9,"SBC A,A",0,0x0
0x75FA,"INC HL",0,0x0
0x75FB,"LD (HL),A",0,0x0
0x75FC,"LD HL,$CC0D",1,0xCC0D
0x75FD,"DEC C",0,0x0
0x75FF,"LD C,(HL)",0,0x0
0x7600,"LD B,$00",0,0x0
0x7601,"NOP",0,0x0
0x7602,"LD HL,$CC0A",1,0xCC0A
0x7603,"LD A,(BC)",0,0x0
0x7605,"LD A,(HL)",0,0x0
0x7606,"INC A",0,0x0
0x7607,"LD HL,(SP+4)",0,0x0
0x7608,"INC B",0,0x0
0x7609,"LD (HL-),A",0,0x0
0x760A,"DEC HL",0,0x0
0x760B,"LD E,(HL)",0,0x0
0x760C,"INC HL",0,0x0
0x760D,"LD D,(HL)",0,0x0
0x760E,"LD HL,$0001",1,0x1
0x760F,"LD BC,$1900",1,0x1900
0x7611,"ADD HL,DE",0,0x0
0x7612,"LD A,L",0,0x0
0x7613,"LD D,H",0,0x0
0x7614,"LD HL,(SP+5)",0,0x0
0x7615,"DEC B",0,0x0
0x7616,"LD (HL+),A",0,0x0
0x7617,"LD (HL),D",0,0x0
0x7618,"LD HL,$CBF5",1,0xCBF5
0x7619,"PUSH AF",0,0x0
0x761B,"LD A,(HL)",0,0x0
0x761C,"OR A",0,0x0
0x761D,"JR NZ,$7627  [+8]",1,0x7627
0x761E,"LD ($3721),SP",1,0x3721
0x761F,"LD HL,$C737",1,0xC737
0x7620,"SCF",0,0x0
0x7622,"BIT 4 (HL)",0,0x0
0x7623,"LD H,(HL)",0,0x0
0x7624,"JP NZ,$768B",1,0x768B
0x7625,"ADC A,E",0,0x0
0x7627,"LD HL,(SP+0)",0,0x0
0x7628,"NOP",0,0x0
0x7629,"BIT 4 (HL)",0,0x0
0x762A,"LD H,(HL)",0,0x0
0x762B,"JP Z,$768B",1,0x768B
0x762C,"ADC A,E",0,0x0
0x768B,"LD HL,$CC09",1,0xCC09
0x768C,"ADD HL,BC",0,0x0
0x768E,"LD A,(HL)",0,0x0
0x768F,"OR A",0,0x0
0x7690,"JP Z,$784C",1,0x784C
0x7691,"LD C,H",0,0x0
0x784C,"ADD SP,+8",0,0x0
0x784D,"LD ($21C9),SP",1,0x21C9
0x784E,"RET",0,0x0
0x784F,"LD HL,$CC0A",1,0xCC0A
0xC83,"CALL $6C42",1,0x6C42
0xC84,"LD B,D",0,0x0
0xC86,"LD HL,$C959",1,0xC959
0xC87,"LD E,C",0,0x0
0xC89,"LD C,(HL)",0,0x0
0xC8A,"LD A,C",0,0x0
0xC8B,"OR A",0,0x0
0xC8C,"JP NZ,$0CC7",1,0xCC7
0xC8D,"RST ",0,0x0
0xCC7,"CALL $2173",1,0x2173
0xCC8,"LD (HL),E",0,0x0
0x2174,"INC B",0,0x0
0x2175,"PUSH AF",0,0x0
0x2176,"INC SP",0,0x0
0x2177,"CALL $078D",1,0x78D
0x2178,"ADC A,L",0,0x0
0x217A,"INC SP",0,0x0
0x217B,"CALL $4000",1,0x4000
0x217C,"NOP",0,0x0
0x10000,"LD HL,$C909",1,0xC909
0x10001,"ADD HL,BC",0,0x0
0x10003,"LD C,(HL)",0,0x0
0x10004,"INC HL",0,0x0
0x10005,"LD A,(HL)",0,0x0
0x10006,"OR C",0,0x0
0x10007,"RET NZ",0,0x0
0x10008,"LD HL,$CA6E",1,0xCA6E
0x217E,"JP $07AE",1,0x7AE
0x217F,"XOR (HL)",0,0x0
0xCCA,"XOR A",0,0x0
0xCCB,"PUSH AF",0,0x0
0xCCC,"INC SP",0,0x0
0xCCD,"CALL $21D1",1,0x21D1
0xCCE,"POP DE",0,0x0
0x2011,"LD A,$04",0,0x0
0x2012,"INC B",0,0x0
0x2013,"PUSH AF",0,0x0
0x2014,"INC SP",0,0x0
0x2015,"CALL $078D",1,0x78D
0x2016,"ADC A,L",0,0x0
0x2018,"INC SP",0,0x0
0x2019,"LD HL,$C905",1,0xC905
0x201A,"DEC B",0,0x0
0x201C,"LD C,(HL)",0,0x0
0x201D,"INC HL",0,0x0
0x201E,"LD B,(HL)",0,0x0
0x201F,"LD L,C",0,0x0
0x2020,"LD H,B",0,0x0
0x2021,"CALL $0020",1,0x20
0x2022,"JR NZ,$2024  [+0]",1,0x2024
0x10778,"LD HL,$C719",1,0xC719
0x10779,"ADD HL,DE",0,0x0
0x1077B,"LD A,(HL)",0,0x0
0x1077C,"LD HL,$C71A",1,0xC71A
0x1077D,"LD A,(DE)",0,0x0
0x1077F,"SUB (HL)",0,0x0
0x10780,"JR Z,$478C  [+10]",1,0x478C
0x10781,"LD A,(BC)",0,0x0
0x1078C,"XOR A",0,0x0
0x1078D,"JR $4791  [+2]",1,0x4791
0x1078E,"LD (BC),A",0,0x0
0x10791,"XOR $01",0,0x0
0x10792,"LD BC,$01EE",1,0x1EE
0x10793,"XOR $01",0,0x0
0x10794,"LD BC,$C95F",1,0xC95F
0x10795,"LD E,A",0,0x0
0x10796,"RET",0,0x0
0x10797,"LD BC,$C910",1,0xC910
0x2024,"LD A,E",0,0x0
0x2025,"OR A",0,0x0
0x2026,"JR Z,$202E  [+6]",1,0x202E
0x2027,"LD B,$21",0,0x0
0x202E,"CALL $07AE",1,0x7AE
0x202F,"XOR (HL)",0,0x0
0x2042,"CALL $2181",1,0x2181
0x2043,"ADD A,C",0,0x0
0x2045,"LD HL,$C909",1,0xC909
0x2046,"ADD HL,BC",0,0x0
0x2048,"XOR A",0,0x0
0x2049,"LD (HL+),A",0,0x0
0x204A,"LD (HL),A",0,0x0
0x204B,"JP $2170",1,0x2170
0x204C,"LD (HL),B",0,0x0
0xCD0,"INC SP",0,0x0
0xCD1,"LD HL,$CBF5",1,0xCBF5
0xCD2,"PUSH AF",0,0x0
0xCD4,"LD A,(HL)",0,0x0
0xCD5,"OR A",0,0x0
0xCD6,"JP NZ,$0D34",1,0xD34
0xCD7,"INC (HL)",0,0x0
0xCD9,"LD A,$01",0,0x0
0xCDA,"LD BC,$33F5",1,0x33F5
0xCDB,"PUSH AF",0,0x0
0xCDC,"INC SP",0,0x0
0xCDD,"CALL $21D1",1,0x21D1
0xCDE,"POP DE",0,0x0
0xCE0,"INC SP",0,0x0
0xCE1,"LD A,$02",0,0x0
0xCE2,"LD (BC),A",0,0x0
0xCE3,"PUSH AF",0,0x0
0xCE4,"INC SP",0,0x0
0xCE5,"CALL $21D1",1,0x21D1
0xCE6,"POP DE",0,0x0
0xCE8,"INC SP",0,0x0
0xCE9,"LD A,$03",0,0x0
0xCEA,"INC BC",0,0x0
0xCEB,"PUSH AF",0,0x0
0xCEC,"INC SP",0,0x0
0xCED,"CALL $21D1",1,0x21D1
0xCEE,"POP DE",0,0x0
0xCF0,"INC SP",0,0x0
0xCF1,"LD A,$04",0,0x0
0xCF2,"INC B",0,0x0
0xCF3,"PUSH AF",0,0x0
0xCF4,"INC SP",0,0x0
0xCF5,"CALL $21D1",1,0x21D1
0xCF6,"POP DE",0,0x0
0xCF8,"INC SP",0,0x0
0xCF9,"LD A,$05",0,0x0
0xCFA,"DEC B",0,0x0
0xCFB,"PUSH AF",0,0x0
0xCFC,"INC SP",0,0x0
0xCFD,"CALL $21D1",1,0x21D1
0xCFE,"POP DE",0,0x0
0xD00,"INC SP",0,0x0
0xD01,"LD A,$06",0,0x0
0xD02,"LD B,$F5",0,0x0
0xD03,"PUSH AF",0,0x0
0xD04,"INC SP",0,0x0
0xD05,"CALL $21D1",1,0x21D1
0xD06,"POP DE",0,0x0
0xD08,"INC SP",0,0x0
0xD09,"LD A,$07",0,0x0
0xD0A,"RLCA",0,0x0
0xD0B,"PUSH AF",0,0x0
0xD0C,"INC SP",0,0x0
0xD0D,"CALL $21D1",1,0x21D1
0xD0E,"POP DE",0,0x0
0xD10,"INC SP",0,0x0
0xD11,"LD A,$08",0,0x0
0xD12,"LD ($33F5),SP",1,0x33F5
0xD13,"PUSH AF",0,0x0
0xD14,"INC SP",0,0x0
0xD15,"CALL $21D1",1,0x21D1
0xD16,"POP DE",0,0x0
0xD18,"INC SP",0,0x0
0xD19,"LD A,$09",0,0x0
0xD1A,"ADD HL,BC",0,0x0
0xD1B,"PUSH AF",0,0x0
0xD1C,"INC SP",0,0x0
0xD1D,"CALL $21D1",1,0x21D1
0xD1E,"POP DE",0,0x0
0xD20,"INC SP",0,0x0
0xD21,"LD A,$0A",0,0x0
0xD22,"LD A,(BC)",0,0x0
0xD23,"PUSH AF",0,0x0
0xD24,"INC SP",0,0x0
0xD25,"CALL $21D1",1,0x21D1
0xD26,"POP DE",0,0x0
0xD28,"INC SP",0,0x0
0xD29,"LD A,$0B",0,0x0
0xD2A,"DEC BC",0,0x0
0xD2B,"PUSH AF",0,0x0
0xD2C,"INC SP",0,0x0
0xD2D,"CALL $21D1",1,0x21D1
0xD2E,"POP DE",0,0x0
0xD30,"INC SP",0,0x0
0xD31,"CALL $06C0",1,0x6C0
0xD32,"RET NZ",0,0x0
0x6C0,"LD A,$01",0,0x0
0x6C1,"LD BC,$33F5",1,0x33F5
0x6C2,"PUSH AF",0,0x0
0x6C3,"INC SP",0,0x0
0x6C4,"CALL $078D",1,0x78D
0x6C5,"ADC A,L",0,0x0
0x6C7,"INC SP",0,0x0
0x6C8,"CALL $4981",1,0x4981
0x6C9,"ADD A,C",0,0x0
0x4982,"CP $21",0,0x0
0x4983,"LD HL,$C691",1,0xC691
0x4984,"SUB C",0,0x0
0x4986,"LD A,(HL)",0,0x0
0x4987,"OR A",0,0x0
0x4988,"JP NZ,$4A51",1,0x4A51
0x4989,"LD D,C",0,0x0
0x498B,"LD A,($C0C6)",1,0xC0C6
0x498C,"ADD A,$C0",0,0x0
0x498E,"CP $FF",0,0x0
0x498F,"RST $38",0,0x0
0x4990,"JP Z,$4A51",1,0x4A51
0x4991,"LD D,C",0,0x0
0x4A51,"LD HL,$C691",1,0xC691
0x4A52,"SUB C",0,0x0
0x4A54,"LD A,(HL)",0,0x0
0x4A55,"OR A",0,0x0
0x4A56,"JR Z,$4A59  [+1]",1,0x4A59
0x4A57,"LD BC,$E835",1,0xE835
0x4A59,"ADD SP,+2",0,0x0
0x4A5A,"LD (BC),A",0,0x0
0x4A5B,"RET",0,0x0
0x4A5C,"ADD SP,-4",0,0x0
0x6CB,"JP $07AE",1,0x7AE
0x6CC,"XOR (HL)",0,0x0
0xD34,"LD HL,$C6AB",1,0xC6AB
0xD35,"XOR E",0,0x0
0xD37,"INC (HL)",0,0x0
0xD38,"CALL $07AE",1,0x7AE
0xD39,"XOR (HL)",0,0x0
0xD3B,"JP $0C0A",1,0xC0A
0xD3C,"LD A,(BC)",0,0x0
0xC19,"CALL $313C",1,0x313C
0xC1A,"INC A",0,0x0
0xC23,"LD BC,$0000",1,0x0
0xC24,"NOP",0,0x0
0xC26,"JR $0C2B  [+3]",1,0xC2B
0xC27,"INC BC",0,0x0
0x10009,"LD L,(HL)",0,0x0
0x1000B,"LD A,(HL)",0,0x0
0x1000C,"OR A",0,0x0
0x1000D,"RET Z",0,0x0
0x1000E,"LD HL,$CA6F",1,0xCA6F
0x762E,"LD HL,(SP+1)",0,0x0
0x762F,"LD BC,$66CB",1,0x66CB
0x7630,"BIT 4 (HL)",0,0x0
0x7631,"LD H,(HL)",0,0x0
0x7632,"JP NZ,$768B",1,0x768B
0x7633,"ADC A,E",0,0x0
0x7635,"LD HL,$CBFD",1,0xCBFD
0x7636,"[UNUSED]",0,0x0
0x7638,"LD A,(HL)",0,0x0
0x7639,"OR A",0,0x0
0x763A,"JP Z,$784C",1,0x784C
